6447181;Asnelles;
3036563;Asnieres-sur-Nouere;
3036562;Asnieres-sur-Oise;
3036572;Asnieres-sur-Seine;
6455398;Asnières-sur-Seine;
3036556;Aspach;
3036554;Aspach-le-Bas;
3036553;Aspach-le-Haut;
3036548;Aspet;
3036544;Aspiran;
3036540;Aspremont;
3036524;Assas;
6450402;Assat;
3036512;Asserac;
6450403;Asson;
3036498;Assouste;
6613031;Astaffort;
6450404;Aste-Béon;
6450405;Astis;
3036471;Athee-sur-Cher;
3036464;Athies-sous-Laon;
6617245;Athis-de-l'Orne;
6451944;Athis-Mons;
3036456;Attainville;
3036451;Attiches;
3036450;Attichy;
3036449;Attignat;
3036444;Attigny;
6447745;Atur;
6448826;Aubagnan;
6452137;Aubagne;
3036430;Aubais;
6447746;Aubas;
6449009;Aubazat;
6454928;Aubenas;
3036406;Auberchicourt;
3036402;Aubergenville;
3036399;Auberives-sur-Vareze;
3036394;Aubers;
6450407;Aubertin;
6447183;Auberville;
6452605;Aubervilliers;
3036383;Aubespeyre;
3036380;Aube-sur-Rile;
3036371;Aubevoye;
3036367;Aubiat;
6448387;Aubie-et-Espessas;
3036364;Aubiere;
6450300;Aubière;
6448310;Aubiet;
3036359;Aubignan;
3036352;Aubigne-Racan;
3036348;Aubigny;
3036335;Aubigny-au-Bac;
3036338;Aubigny-en-Artois;
3036326;Aubigny-sur-Nere;
6447424;Aubigny-sur-Nère;
3036323;Aubin;
3036314;Aubord;
3036313;Auboue;
3036300;Aubry-du-Hainaut;
6614072;Aubry-en-Exmes;
6450163;Aubry-le-Panthou;
3036295;Aubusson;
6450301;Aubusson-d'Auvergne;
3036289;Auby;
3036287;Aucamville;
6449451;Aucey-la-Plaine;
6448311;Auch;
3036278;Auchel;
3036271;Auchy-les-Hesdin;
3036270;Auchy-les-Mines;
3036262;Audéjos;
6448768;Audelange;
6448388;Audenge;
6449452;Auderville;
6446505;Audes;
3036247;Audierne;
3036244;Audignicourt;
6448827;Audignon;
6447821;Audincourt;
6448828;Audon;
6447185;Audrieu;
3036229;Audruicq;
3036227;Audun-le-Roman;
3036226;Audun-le-Tiche;
3036223;Auffargis;
6450410;Auga;
3036215;Augan;
3036200;Augerolles;
6447748;Augignac;
3036184;Augny;
6450165;Auguaise;
3036178;Augy;
3036160;Aulanys;
6450303;Aulhat-Saint-Privat;
3036157;Auliac;
3036155;Aulnat;
3036153;Aulnay;
6452606;Aulnay-sous-Bois;
3036142;Aulnay-sur-Mauldre;
3036137;Aulnois-sous-Laon;
3036132;Aulnoye-Aymeries;
3036133;Aulnoy-lez-Valenciennes;
3036122;Ault;
3036117;Aumale;
3036107;Aumetz;
3036097;Aumont-Aubrac;
3036083;Aunay-sous-Auneau;
6447186;Aunay-sur-Odon;
3036079;Auneau;
3036074;Auneuil;
6450167;Aunou-le-Faucon;
6450168;Aunou-sur-Orne;
3036067;Aups;
6449263;Auradou;
3036059;Auray;
6449010;Aurec-sur-Loire;
3036052;Aureilhan;
3036048;Aureille;
3036034;Auriac;
6447749;Auriac-du-Périgord;
6447238;Auriac-l'Église;
3036027;Auriac-sur-Vendinelle;
3036022;Auribeau-sur-Siagne;
6448830;Aurice;
6450304;Aurières;
3036018;Aurignac;
6447239;Aurillac;
3036012;Auriol;
6448389;Auriolles;
6450411;Aurions-Idernes;
6448390;Auros;
3036000;Aurouer;
6618125;Aurouër;
3035991;Aussillon;
6450967;Aussois;
3035985;Aussonne;
6450413;Aussurucq;
3035970;Auterive;
6450415;Autevielle-Saint-Martin-Bideren;
6614091;Authezat;
3035951;Authie;
3035938;Authon-du-Perche;
6449011;Autrac;
6448718;Autrans;
6449590;Autreville-sur-la-Renne;
6446506;Autry-Issards;
3035886;Autry-le-Chatel;
6450845;Autun;
3035867;Auvers-le-Hamon;
3035866;Auvers-Saint-Georges;
3035864;Auvers-sur-Oise;
3035859;Auvillar;
6455325;Auxerre;
3035838;Auxi-le-Chateau;
3035830;Auxon-Dessous;
3035828;Auxonne;
3035824;Auxy;
3035816;Auzances;
6614455;Auzat-la-Combelle;
3035808;Auzebosc;
6447240;Auzers;
3035802;Auzeville-Tolosane;
3035801;Auzielle;
3035786;Auzouer-en-Touraine;
3035776;Availles-Limouzine;
3035768;Avallon;
3035761;Avanne-Aveney;
3035756;Avanton;
3035749;Aveize;
3035748;Aveizieux;
6450035;Avelin;
6447190;Avenay;
6448391;Avensan;
6446507;Avermes;
6450171;Avernes-sous-Exmes;
3035707;Avesnelles;
3035702;Avesnes-le-Comte;
3035701;Avesnes-les-Aubert;
3035699;Avesnes-le-Sec;
3035698;Avesnes-sur-Helpe;
3035696;Avessac;
3035687;Aveze;
6450306;Avèze;
6455379;Avignon;
3035675;Avignonet-Lauragais;
3035669;Avilly-Saint-Leonard;
6450268;Avion;
3035663;Aviron;
3035661;Avize;
3035659;Avoine;
6451134;Avon;
3035649;Avord;
